Ewe/V,Capacity/mA.h
1.20E-01,0.450728136
1.20E-01,0.450868231
1.20E-01,0.451008328
1.20E-01,0.451148422
1.20E-01,0.451288516
1.20E-01,0.451428607
1.20E-01,0.451568696
1.20E-01,0.451708787
1.19E-01,0.451848875
1.20E-01,0.451988965
1.20E-01,0.452129054
1.20E-01,0.452269141
1.19E-01,0.452409231
1.20E-01,0.452549318
1.20E-01,0.452689407
1.20E-01,0.452829498
1.20E-01,0.452969588
1.20E-01,0.453109677
1.19E-01,0.453249765
1.19E-01,0.453389854
1.19E-01,0.453529943
1.20E-01,0.45367003
1.19E-01,0.453810116
1.19E-01,0.453950207
1.19E-01,0.454090299
1.19E-01,0.45423039
1.19E-01,0.454370481
1.19E-01,0.454510569
1.19E-01,0.45465066
1.19E-01,0.454790749
1.19E-01,0.454930838
1.19E-01,0.455070928
1.19E-01,0.455211014
1.19E-01,0.455351103
1.19E-01,0.455491195
1.19E-01,0.455631283
1.19E-01,0.455771371
1.19E-01,0.455911464
1.19E-01,0.456051555
1.19E-01,0.456191646
1.19E-01,0.456331734
1.19E-01,0.456471823
1.19E-01,0.456611911
1.19E-01,0.456751999
1.19E-01,0.456892087
1.19E-01,0.457032173
1.19E-01,0.457172261
1.19E-01,0.45731235
1.19E-01,0.457452445
1.19E-01,0.457592538
1.19E-01,0.457732635
1.19E-01,0.457872732
1.19E-01,0.458012829
1.19E-01,0.458152924
1.19E-01,0.458293014
1.19E-01,0.458433102
1.19E-01,0.458573192
1.19E-01,0.458713281
1.19E-01,0.458853371
1.19E-01,0.45899346
1.19E-01,0.459133548
1.19E-01,0.459273638
1.19E-01,0.459413725
1.19E-01,0.459553817
1.19E-01,0.45969391
1.19E-01,0.459834002
1.19E-01,0.459974093
1.19E-01,0.460114182
1.19E-01,0.460254269
1.19E-01,0.460394356
1.19E-01,0.460534444
1.19E-01,0.460674531
1.19E-01,0.460814623
1.19E-01,0.460954717
1.19E-01,0.46109481
1.19E-01,0.461234904
1.19E-01,0.461374995
1.19E-01,0.461515085
1.19E-01,0.461655174
1.19E-01,0.461795269
1.19E-01,0.461935364
1.19E-01,0.462075461
1.19E-01,0.462215557
1.19E-01,0.462355652
1.19E-01,0.462495743
1.19E-01,0.462635831
1.19E-01,0.462775917
1.19E-01,0.462916004
1.19E-01,0.463056091
1.19E-01,0.463196181
1.19E-01,0.463336273
1.19E-01,0.463476365
1.19E-01,0.463616455
1.19E-01,0.463756541
1.19E-01,0.463896626
1.19E-01,0.464036714
1.19E-01,0.464176799
1.19E-01,0.464316889
1.19E-01,0.464456978
1.19E-01,0.46459707
1.19E-01,0.464737162
1.19E-01,0.464877251
1.19E-01,0.465017341
1.19E-01,0.465157429
1.19E-01,0.465297519
1.19E-01,0.465437612
1.19E-01,0.465577704
1.19E-01,0.465717795
1.19E-01,0.46585789
1.19E-01,0.465997982
1.19E-01,0.466138071
1.19E-01,0.46627816
1.19E-01,0.466418247
1.19E-01,0.466558336
1.19E-01,0.466698426
1.19E-01,0.46683852
1.19E-01,0.466978612
1.19E-01,0.467118708
1.19E-01,0.4672588
1.19E-01,0.467398893
1.19E-01,0.467538984
1.19E-01,0.467679076
1.19E-01,0.467819167
1.19E-01,0.467959258
1.19E-01,0.46809935
1.19E-01,0.468239445
1.19E-01,0.468379541
1.19E-01,0.468519636
1.19E-01,0.468659735
1.19E-01,0.468799833
1.19E-01,0.468939927
1.19E-01,0.469080022
1.19E-01,0.469220115
1.19E-01,0.469360209
1.19E-01,0.469500299
1.19E-01,0.469640393
1.19E-01,0.469780489
1.19E-01,0.469920585
1.19E-01,0.470060681
1.19E-01,0.470200774
1.19E-01,0.470340868
1.19E-01,0.470480961
1.19E-01,0.470621054
1.19E-01,0.470761147
1.19E-01,0.470901241
1.19E-01,0.471041336
1.19E-01,0.471181431
1.19E-01,0.471321523
1.19E-01,0.471461613
1.19E-01,0.471601702
1.19E-01,0.471741794
1.19E-01,0.471881888
1.19E-01,0.472021984
1.19E-01,0.472162078
1.18E-01,0.472302173
1.18E-01,0.47244227
1.19E-01,0.472582362
1.19E-01,0.472722455
1.19E-01,0.472862549
1.19E-01,0.473002645
1.18E-01,0.473142737
1.18E-01,0.473282829
1.18E-01,0.473422922
1.18E-01,0.473563016
1.18E-01,0.47370311
1.18E-01,0.473843203
1.19E-01,0.473983298
1.18E-01,0.474123395
1.18E-01,0.474263494
1.18E-01,0.474403592
1.18E-01,0.474543691
1.18E-01,0.474683788
1.18E-01,0.474823886
1.18E-01,0.474963985
1.18E-01,0.475104083
1.18E-01,0.475244178
1.18E-01,0.475384275
1.18E-01,0.475524369
1.18E-01,0.475664467
1.18E-01,0.475804568
1.18E-01,0.475944669
1.18E-01,0.476084765
1.18E-01,0.476224866
1.18E-01,0.476364962
1.18E-01,0.476505057
1.18E-01,0.476645157
1.18E-01,0.476785257
1.18E-01,0.476925359
1.18E-01,0.47706546
1.18E-01,0.477205564
1.18E-01,0.477345666
1.18E-01,0.47748577
1.18E-01,0.477625873
1.18E-01,0.477765978
1.18E-01,0.47790608
1.18E-01,0.478046182
1.18E-01,0.478186278
1.18E-01,0.478326373
1.18E-01,0.478466468
1.18E-01,0.478606564
1.18E-01,0.478746659
1.18E-01,0.478886752
1.18E-01,0.479026845
1.18E-01,0.479166941
1.18E-01,0.479307041
1.18E-01,0.479447139
1.18E-01,0.47958724
1.18E-01,0.479727336
1.18E-01,0.479867432
1.18E-01,0.480007529
1.18E-01,0.480147623
1.18E-01,0.480287722
1.18E-01,0.48042782
1.18E-01,0.480567917
1.18E-01,0.480708013
1.18E-01,0.480848105
1.18E-01,0.480988198
1.18E-01,0.481128293
1.18E-01,0.48126839
1.18E-01,0.481408485
1.18E-01,0.481548579
1.18E-01,0.481688677
1.18E-01,0.481828776
1.18E-01,0.481968872
1.18E-01,0.482108968
1.18E-01,0.482249064
1.18E-01,0.48238916
1.18E-01,0.482529253
1.18E-01,0.482669346
1.18E-01,0.482809442
1.18E-01,0.482949539
1.18E-01,0.483089637
1.18E-01,0.483229734
1.18E-01,0.483369831
1.18E-01,0.483509923
1.18E-01,0.483650017
1.18E-01,0.483790113
1.18E-01,0.483930207
1.18E-01,0.484070299
1.18E-01,0.484210389
1.18E-01,0.48435048
1.18E-01,0.484490573
1.18E-01,0.484630666
1.18E-01,0.484770764
1.18E-01,0.484910862
1.18E-01,0.485050961
1.18E-01,0.485191058
1.18E-01,0.485331155
1.18E-01,0.48547125
1.18E-01,0.485611348
1.18E-01,0.485751448
1.18E-01,0.48589155
1.18E-01,0.486031649
1.18E-01,0.486171748
1.18E-01,0.486311847
1.18E-01,0.486451945
1.18E-01,0.486592041
1.18E-01,0.486732142
1.18E-01,0.48687224
1.18E-01,0.487012335
1.18E-01,0.487152428
1.18E-01,0.487292522
1.18E-01,0.487432617
1.18E-01,0.487572712
1.18E-01,0.487712802
1.18E-01,0.487852892
1.18E-01,0.487992985
1.18E-01,0.488133079
1.18E-01,0.488273173
1.18E-01,0.488413266
1.18E-01,0.488553359
1.18E-01,0.48869345
1.18E-01,0.488833538
1.18E-01,0.488973628
1.18E-01,0.489113718
1.18E-01,0.489253812
1.18E-01,0.489393907
1.18E-01,0.489534
1.18E-01,0.489674093
1.18E-01,0.489814186
1.18E-01,0.489954278
1.18E-01,0.490094369
1.18E-01,0.490234461
1.18E-01,0.490374557
1.18E-01,0.490514652
1.18E-01,0.490654748
1.18E-01,0.490794843
1.18E-01,0.490934936
1.18E-01,0.491075034
1.18E-01,0.491215134
1.18E-01,0.491355231
1.18E-01,0.491495328
1.18E-01,0.491635429
1.18E-01,0.491775528
1.18E-01,0.491915628
1.18E-01,0.492055723
1.18E-01,0.492195817
1.17E-01,0.492335913
1.17E-01,0.492476009
1.18E-01,0.492616105
1.18E-01,0.4927562
1.18E-01,0.492896297
1.18E-01,0.493036391
1.18E-01,0.493176484
1.18E-01,0.493316575
1.17E-01,0.493456668
1.18E-01,0.493596759
1.18E-01,0.493736853
1.17E-01,0.493876948
1.17E-01,0.494017042
1.17E-01,0.494157134
1.17E-01,0.494297227
1.17E-01,0.49443732
1.17E-01,0.494577412
1.17E-01,0.494717505
1.18E-01,0.494857599
1.17E-01,0.494997693
1.17E-01,0.495137789
1.17E-01,0.495277888
1.17E-01,0.495417985
1.17E-01,0.495558081
1.17E-01,0.495698175
1.17E-01,0.495838266
1.17E-01,0.495978361
1.17E-01,0.496118457
1.17E-01,0.496258554
1.17E-01,0.496398649
1.17E-01,0.49653874
1.17E-01,0.496678833
1.17E-01,0.496818929
1.17E-01,0.496959028
1.17E-01,0.497099128
1.17E-01,0.497239226
1.17E-01,0.497379322
1.17E-01,0.49751942
1.17E-01,0.497659522
1.17E-01,0.49779962
1.17E-01,0.497939717
1.17E-01,0.498079819
1.17E-01,0.498219917
1.17E-01,0.498360016
1.17E-01,0.498500114
1.17E-01,0.498640213
1.17E-01,0.49878031
1.17E-01,0.498920404
1.17E-01,0.499060499
1.17E-01,0.499200595
1.17E-01,0.499340689
1.17E-01,0.499480786
1.17E-01,0.499620884
1.17E-01,0.49976098
1.17E-01,0.499901078
1.17E-01,0.500041177
1.17E-01,0.500181273
1.17E-01,0.50032137
1.17E-01,0.500461468
1.17E-01,0.500601567
1.17E-01,0.500741664
1.17E-01,0.500881758
1.17E-01,0.501021854
1.17E-01,0.501161946
1.17E-01,0.501302042
1.17E-01,0.501442133
1.17E-01,0.501582225
1.17E-01,0.501722322
1.17E-01,0.501862424
1.17E-01,0.50200252
1.17E-01,0.502142613
1.17E-01,0.502282705
1.17E-01,0.502422798
1.17E-01,0.502562894
1.17E-01,0.502702989
1.17E-01,0.502843083
1.17E-01,0.502983177
1.17E-01,0.503123272
1.17E-01,0.503263369
1.17E-01,0.503403465
1.17E-01,0.503543559
1.17E-01,0.503683655
1.17E-01,0.503823753
1.17E-01,0.503963849
1.17E-01,0.504103946
1.17E-01,0.504244047
1.17E-01,0.504384146
1.17E-01,0.504524243
1.17E-01,0.504664338
1.17E-01,0.504804432
1.17E-01,0.504944527
1.17E-01,0.505084627
1.17E-01,0.505224726
1.17E-01,0.505364823
1.17E-01,0.50550492
1.17E-01,0.505645017
1.17E-01,0.505785118
1.17E-01,0.505925218
1.17E-01,0.506065319
1.17E-01,0.506205415
1.17E-01,0.506345509
1.17E-01,0.506485603
1.17E-01,0.506625697
1.17E-01,0.50676579
1.17E-01,0.506905884
1.17E-01,0.507045975
1.17E-01,0.507186069
1.17E-01,0.507326158
1.17E-01,0.507466252
1.17E-01,0.507606346
1.17E-01,0.507746441
1.17E-01,0.507886536
1.17E-01,0.508026628
1.17E-01,0.508166722
1.17E-01,0.508306818
1.17E-01,0.508446915
1.17E-01,0.508587014
1.17E-01,0.50872711
1.17E-01,0.508867207
1.17E-01,0.509007301
1.17E-01,0.509147396
1.17E-01,0.50928749
1.17E-01,0.509427583
1.17E-01,0.509567677
1.17E-01,0.509707772
1.17E-01,0.509847867
1.17E-01,0.509987961
1.17E-01,0.510128057
1.17E-01,0.510268151
1.17E-01,0.510408247
1.17E-01,0.510548344
1.17E-01,0.510688441
1.17E-01,0.510828538
1.17E-01,0.51096864
1.17E-01,0.511108745
1.17E-01,0.511248846
1.17E-01,0.511388941
1.17E-01,0.511529038
1.17E-01,0.511669132
1.17E-01,0.511809221
1.17E-01,0.511949312
1.17E-01,0.5120894
1.17E-01,0.512229491
1.17E-01,0.512369581
1.17E-01,0.512509671
1.16E-01,0.512649764
1.16E-01,0.512789859
1.17E-01,0.512929955
1.17E-01,0.51307005
1.16E-01,0.513210147
1.16E-01,0.513350241
1.16E-01,0.513490339
1.16E-01,0.513630435
1.17E-01,0.513770529
1.17E-01,0.513910625
1.16E-01,0.514050725
1.16E-01,0.514190827
1.16E-01,0.514330931
1.17E-01,0.514471032
1.16E-01,0.514611133
1.16E-01,0.514751233
1.16E-01,0.514891328
1.16E-01,0.515031422
1.16E-01,0.515171517
1.16E-01,0.515311611
1.16E-01,0.515451705
1.16E-01,0.515591798
1.16E-01,0.515731892
1.16E-01,0.515871985
1.16E-01,0.516012083
1.16E-01,0.51615218
1.16E-01,0.516292277
1.16E-01,0.516432373
1.16E-01,0.516572469
1.16E-01,0.516712564
1.16E-01,0.516852659
1.16E-01,0.51699275
1.16E-01,0.51713284
1.16E-01,0.517272934
1.16E-01,0.517413027
1.16E-01,0.517553124
1.16E-01,0.517693219
1.16E-01,0.517833315
1.16E-01,0.517973416
1.16E-01,0.518113518
1.16E-01,0.518253616
1.16E-01,0.518393714
1.16E-01,0.518533809
1.16E-01,0.518673901
1.16E-01,0.518813996
1.16E-01,0.518954089
1.16E-01,0.519094183
1.16E-01,0.519234278
1.16E-01,0.519374374
1.16E-01,0.519514469
1.16E-01,0.519654564
1.16E-01,0.519794658
1.16E-01,0.519934752
1.16E-01,0.520074847
1.16E-01,0.520214943
1.16E-01,0.520355044
1.16E-01,0.520495144
1.16E-01,0.520635241
1.16E-01,0.520775333
1.16E-01,0.520915428
1.16E-01,0.521055527
1.16E-01,0.521195622
1.16E-01,0.521335715
1.16E-01,0.521475806
1.16E-01,0.521615898
1.16E-01,0.521755986
1.16E-01,0.521896077
1.16E-01,0.522036167
1.16E-01,0.522176258
1.16E-01,0.52231635
1.16E-01,0.522456444
1.16E-01,0.522596541
1.16E-01,0.522736636
1.16E-01,0.52287673
1.16E-01,0.523016824
1.16E-01,0.523156919
1.16E-01,0.523297012
1.16E-01,0.523437107
1.16E-01,0.523577206
1.16E-01,0.523717303
1.16E-01,0.523857397
1.16E-01,0.523997489
1.16E-01,0.524137581
1.16E-01,0.524277674
1.16E-01,0.524417764
1.16E-01,0.524557857
1.16E-01,0.524697949
1.16E-01,0.52483804
1.16E-01,0.52497813
1.16E-01,0.525118225
1.16E-01,0.525258318
1.16E-01,0.525398413
1.16E-01,0.52553851
1.16E-01,0.525678609
1.16E-01,0.525818705
1.16E-01,0.525958796
1.16E-01,0.526098891
1.16E-01,0.526238982
1.16E-01,0.526379074
1.16E-01,0.526519164
1.16E-01,0.526659255
1.16E-01,0.526799347
1.16E-01,0.526939439
1.16E-01,0.52707953
1.16E-01,0.527219622
1.16E-01,0.527359716
1.16E-01,0.527499808
1.16E-01,0.527639901
1.16E-01,0.527779995
1.16E-01,0.527920088
1.16E-01,0.528060178
1.15E-01,0.528200268
1.16E-01,0.528340358
1.16E-01,0.52848045
1.15E-01,0.528620543
1.16E-01,0.528760635
1.16E-01,0.52890073
1.15E-01,0.52904082
1.16E-01,0.52918091
1.16E-01,0.529321001
1.16E-01,0.529461091
1.16E-01,0.52960118
1.15E-01,0.529741272
1.15E-01,0.529881361
1.15E-01,0.530021453
1.15E-01,0.530161548
1.15E-01,0.53030164
1.15E-01,0.530441735
1.16E-01,0.530581834
1.16E-01,0.530721932
1.16E-01,0.530862027
1.15E-01,0.53100212
1.15E-01,0.531142217
1.15E-01,0.531282315
1.15E-01,0.531422415
1.15E-01,0.53156251
1.15E-01,0.531702608
1.15E-01,0.531842704
1.15E-01,0.5319828
1.15E-01,0.532122893
1.15E-01,0.532262986
1.15E-01,0.532403083
1.15E-01,0.53254318
1.15E-01,0.532683276
1.15E-01,0.532823375
1.15E-01,0.532963474
1.15E-01,0.533103573
1.15E-01,0.533243669
1.15E-01,0.533383769
1.15E-01,0.533523867
1.15E-01,0.533663965
1.15E-01,0.533804065
1.15E-01,0.533944164
1.15E-01,0.534084256
1.15E-01,0.534224348
1.15E-01,0.534364443
1.15E-01,0.534504542
1.15E-01,0.534644637
1.15E-01,0.534784738
1.15E-01,0.534924839
1.15E-01,0.535064937
1.15E-01,0.535205035
1.15E-01,0.535345132
1.15E-01,0.535485226
1.15E-01,0.535625321
1.15E-01,0.535765418
1.15E-01,0.535905517
1.15E-01,0.536045617
1.15E-01,0.536185715
1.15E-01,0.536325811
1.15E-01,0.536465905
1.15E-01,0.536605996
1.15E-01,0.536746087
1.15E-01,0.53688618
1.15E-01,0.537026276
1.15E-01,0.53716637
1.15E-01,0.537306466
1.15E-01,0.53744656
1.15E-01,0.537586654
1.15E-01,0.537726748
1.15E-01,0.537866844
1.15E-01,0.538006941
1.15E-01,0.538147038
1.15E-01,0.538287136
1.15E-01,0.538427237
1.15E-01,0.538567335
1.15E-01,0.538707433
1.15E-01,0.538847532
1.15E-01,0.538987629
1.15E-01,0.539127721
1.15E-01,0.539267813
1.15E-01,0.539407908
1.15E-01,0.539548004
1.15E-01,0.539688103
1.15E-01,0.539828201
1.15E-01,0.539968298
1.15E-01,0.540108394
1.15E-01,0.54024849
1.15E-01,0.540388584
1.15E-01,0.540528674
1.15E-01,0.540668765
1.15E-01,0.54080886
1.15E-01,0.540948955
1.15E-01,0.541089049
1.15E-01,0.541229144
1.15E-01,0.541369239
1.15E-01,0.541509334
1.15E-01,0.541649427
1.15E-01,0.541789521
1.15E-01,0.541929617
1.15E-01,0.542069707
1.15E-01,0.542209795
1.15E-01,0.542349886
1.15E-01,0.542489976
1.15E-01,0.542630067
1.15E-01,0.542770159
1.15E-01,0.542910253
1.15E-01,0.543050347
1.15E-01,0.543190443
1.15E-01,0.543330541
1.15E-01,0.543470636
1.15E-01,0.54361073
1.15E-01,0.543750824
1.15E-01,0.543890915
1.14E-01,0.544031009
1.15E-01,0.544171099
1.15E-01,0.544311186
1.14E-01,0.544451273
1.14E-01,0.544591363
1.14E-01,0.544731453
1.15E-01,0.544871546
1.14E-01,0.545011641
1.14E-01,0.545151736
1.14E-01,0.545291826
1.14E-01,0.545431917
1.14E-01,0.545572011
1.14E-01,0.545712103
1.14E-01,0.545852193
1.14E-01,0.545992281
1.14E-01,0.54613237
1.14E-01,0.546272465
1.14E-01,0.546412559
1.14E-01,0.546552648
1.14E-01,0.546692737
1.14E-01,0.546832831
1.14E-01,0.546972926
1.14E-01,0.547113021
1.14E-01,0.547253113
1.14E-01,0.547393205
1.14E-01,0.547533299
1.14E-01,0.547673391
1.14E-01,0.547813486
1.14E-01,0.547953583
1.14E-01,0.548093678
1.14E-01,0.548233777
1.14E-01,0.548373872
1.14E-01,0.548513971
1.14E-01,0.548654071
1.14E-01,0.548794168
1.14E-01,0.548934262
1.14E-01,0.549074357
1.14E-01,0.549214453
1.14E-01,0.549354551
1.14E-01,0.549494649
1.14E-01,0.549634747
1.14E-01,0.549774845
1.14E-01,0.549914944
1.14E-01,0.550055042
1.14E-01,0.55019514
1.14E-01,0.550335239
1.14E-01,0.550475335
1.14E-01,0.550615431
1.14E-01,0.550755525
1.14E-01,0.550895619
1.14E-01,0.551035712
1.14E-01,0.551175804
1.14E-01,0.551315895
1.14E-01,0.55145599
1.14E-01,0.55159608
1.14E-01,0.551736173
1.14E-01,0.551876267
1.14E-01,0.552016363
1.14E-01,0.55215646
1.14E-01,0.552296558
1.14E-01,0.552436657
1.14E-01,0.552576751
1.14E-01,0.552716844
1.14E-01,0.552856939
1.14E-01,0.552997033
1.14E-01,0.553137129
1.14E-01,0.553277227
1.14E-01,0.553417325
1.14E-01,0.553557422
1.14E-01,0.553697519
1.14E-01,0.553837613
1.14E-01,0.553977708
1.14E-01,0.5541178
1.14E-01,0.554257892
1.14E-01,0.554397985
1.14E-01,0.554538081
1.14E-01,0.554678174
1.14E-01,0.554818267
1.14E-01,0.554958359
1.14E-01,0.555098453
1.13E-01,0.555238546
1.13E-01,0.555378634
1.13E-01,0.555518728
1.14E-01,0.555658822
1.14E-01,0.555798917
1.13E-01,0.555939014
1.14E-01,0.556079109
1.13E-01,0.556219206
1.13E-01,0.556359305
1.13E-01,0.5564994
1.13E-01,0.556639494
1.13E-01,0.556779588
1.13E-01,0.556919684
1.13E-01,0.557059782
1.13E-01,0.557199878
1.13E-01,0.557339974
1.13E-01,0.557480071
1.13E-01,0.55762017
1.13E-01,0.557760266
1.13E-01,0.557900365
1.13E-01,0.558040463
1.13E-01,0.558180557
1.13E-01,0.558320656
1.13E-01,0.558460753
1.13E-01,0.558600849
1.13E-01,0.558740947
1.13E-01,0.558881045
1.13E-01,0.559021144
1.13E-01,0.559161243
1.13E-01,0.559301342
1.13E-01,0.559441439
1.13E-01,0.559581535
1.13E-01,0.559721632
1.13E-01,0.559861728
1.13E-01,0.560001824
1.13E-01,0.560141923
1.13E-01,0.56028202
1.13E-01,0.560422113
1.13E-01,0.560562207
1.13E-01,0.560702299
1.13E-01,0.560842396
1.13E-01,0.560982493
1.13E-01,0.56112259
1.13E-01,0.561262688
1.13E-01,0.561402786
1.13E-01,0.561542882
1.13E-01,0.561682976
1.13E-01,0.561823071
1.13E-01,0.561963165
1.13E-01,0.562103259
1.13E-01,0.562243356
1.13E-01,0.562383455
1.13E-01,0.562523554
1.13E-01,0.562663656
1.13E-01,0.562803752
1.13E-01,0.562943845
1.13E-01,0.563083941
1.13E-01,0.563224035
1.13E-01,0.563364132
1.13E-01,0.56350423
1.13E-01,0.563644328
1.13E-01,0.563784426
1.13E-01,0.563924527
1.13E-01,0.564064628
1.13E-01,0.564204725
1.13E-01,0.564344826
1.13E-01,0.564484924
1.12E-01,0.564625025
1.12E-01,0.564765122
1.13E-01,0.564905217
1.12E-01,0.565045313
1.12E-01,0.565185409
1.13E-01,0.565325503
1.12E-01,0.565465593
1.12E-01,0.565605688
1.12E-01,0.565745783
1.12E-01,0.565885882
1.12E-01,0.566025978
1.12E-01,0.566166077
1.12E-01,0.566306175
1.12E-01,0.566446273
1.12E-01,0.56658637
1.12E-01,0.566726468
1.12E-01,0.566866565
1.12E-01,0.567006664
1.12E-01,0.567146762
1.12E-01,0.567286855
1.12E-01,0.567426953
1.12E-01,0.567567049
1.12E-01,0.567707146
1.12E-01,0.567847245
1.12E-01,0.567987346
1.12E-01,0.568127444
1.12E-01,0.568267543
1.12E-01,0.568407641
1.12E-01,0.568547736
1.12E-01,0.568687831
1.12E-01,0.568827928
1.12E-01,0.568968026
1.12E-01,0.569108122
1.12E-01,0.569248218
1.12E-01,0.569388308
1.12E-01,0.569528402
1.12E-01,0.5696685
1.12E-01,0.569808594
1.12E-01,0.569948688
1.12E-01,0.570088785
1.12E-01,0.570228885
1.12E-01,0.570368982
1.12E-01,0.570509079
1.12E-01,0.570649168
1.12E-01,0.57078926
1.12E-01,0.570929351
1.12E-01,0.571069444
1.12E-01,0.57120954
1.12E-01,0.571349635
1.12E-01,0.571489733
1.12E-01,0.571629828
1.11E-01,0.571769921
1.12E-01,0.57191002
1.11E-01,0.572050119
1.11E-01,0.572190218
1.11E-01,0.572330312
1.11E-01,0.572470407
1.11E-01,0.572610505
1.11E-01,0.572750601
1.11E-01,0.572890696
1.11E-01,0.573030792
1.11E-01,0.573170887
1.11E-01,0.573310981
1.11E-01,0.573451074
1.11E-01,0.573591168
1.11E-01,0.573731264
1.11E-01,0.57387136
1.11E-01,0.574011456
1.11E-01,0.57415155
1.11E-01,0.574291646
1.11E-01,0.57443174
1.11E-01,0.574571836
1.11E-01,0.574711931
1.11E-01,0.574852027
1.11E-01,0.574992123
1.11E-01,0.575132218
1.11E-01,0.575272316
1.11E-01,0.575412409
1.11E-01,0.575552503
1.11E-01,0.575692597
1.11E-01,0.575832699
1.11E-01,0.575972798
1.11E-01,0.576112895
1.11E-01,0.576252991
1.11E-01,0.576393087
1.11E-01,0.576533183
1.11E-01,0.576673274
1.11E-01,0.576813364
1.11E-01,0.576953452
1.11E-01,0.577093546
1.11E-01,0.577233637
1.11E-01,0.577373729
1.11E-01,0.577513826
1.11E-01,0.577653921
1.11E-01,0.577794015
1.11E-01,0.577934107
1.11E-01,0.578074202
1.10E-01,0.578214297
1.11E-01,0.57835439
1.10E-01,0.578494485
1.10E-01,0.578634579
1.10E-01,0.578774674
1.10E-01,0.578914769
1.10E-01,0.579054864
1.10E-01,0.579194955
1.10E-01,0.579335048
1.10E-01,0.579475141
1.10E-01,0.579615234
1.10E-01,0.579755328
1.10E-01,0.579895423
1.10E-01,0.580035515
1.10E-01,0.580175607
1.10E-01,0.580315701
1.10E-01,0.580455795
1.10E-01,0.580595888
1.10E-01,0.580735982
1.10E-01,0.580876072
1.10E-01,0.581016163
1.10E-01,0.581156256
1.10E-01,0.581296349
1.10E-01,0.581436443
1.10E-01,0.581576537
1.10E-01,0.581716629
1.10E-01,0.581856723
1.10E-01,0.581996819
1.10E-01,0.582136913
1.10E-01,0.582277009
1.10E-01,0.582417103
1.10E-01,0.582557195
1.10E-01,0.58269729
1.10E-01,0.582837384
1.09E-01,0.582977479
1.09E-01,0.583117575
1.10E-01,0.58325767
1.10E-01,0.583397766
1.09E-01,0.583537861
1.09E-01,0.58367796
1.09E-01,0.583818053
1.09E-01,0.583958148
1.09E-01,0.58409824
1.09E-01,0.584238333
1.09E-01,0.584378426
1.09E-01,0.584518521
1.09E-01,0.584658618
1.09E-01,0.584798708
1.09E-01,0.584938802
1.09E-01,0.585078897
1.09E-01,0.585218991
1.09E-01,0.585359087
1.09E-01,0.585499179
1.09E-01,0.585639274
1.09E-01,0.585779366
1.09E-01,0.585919459
1.09E-01,0.586059552
1.09E-01,0.586199648
1.09E-01,0.586339742
1.09E-01,0.586479838
1.09E-01,0.586619931
1.09E-01,0.586760011
1.09E-01,0.586900084
1.09E-01,0.587040154
1.08E-01,0.587180213
1.08E-01,0.587320265
1.09E-01,0.587460313
1.08E-01,0.587600357
1.08E-01,0.587740401
1.08E-01,0.587880442
1.08E-01,0.588020485
1.08E-01,0.588160525
1.08E-01,0.588300562
1.08E-01,0.588440599
1.08E-01,0.588580633
1.08E-01,0.588720668
1.08E-01,0.588860701
1.08E-01,0.589000732
1.08E-01,0.589140761
1.08E-01,0.589280793
1.08E-01,0.589420826
1.08E-01,0.589560856
1.08E-01,0.589700889
1.08E-01,0.589840923
1.08E-01,0.589980955
1.08E-01,0.590120986
1.08E-01,0.590261017
1.08E-01,0.590401047
1.08E-01,0.590541077
1.08E-01,0.590681108
1.07E-01,0.59082114
1.08E-01,0.590961172
1.07E-01,0.591101201
1.07E-01,0.59124123
1.07E-01,0.59138126
1.07E-01,0.591521291
1.07E-01,0.591661322
1.07E-01,0.59180135
1.07E-01,0.591941378
1.07E-01,0.592081401
1.07E-01,0.592221425
1.07E-01,0.592361448
1.07E-01,0.592501472
1.07E-01,0.592641494
1.07E-01,0.592781521
1.07E-01,0.592921544
1.07E-01,0.59306157
1.07E-01,0.593201592
1.07E-01,0.593341615
1.07E-01,0.593481639
1.07E-01,0.593621662
1.07E-01,0.593761684
1.06E-01,0.593901707
1.06E-01,0.594041732
1.06E-01,0.594181752
1.06E-01,0.594321775
1.06E-01,0.594461797
1.06E-01,0.594601817
1.06E-01,0.594741839
1.06E-01,0.594881864
1.06E-01,0.595021888
1.06E-01,0.595161913
1.06E-01,0.595301936
1.06E-01,0.595441958
1.06E-01,0.595581979
1.06E-01,0.595722
1.06E-01,0.595862019
1.06E-01,0.596002043
1.06E-01,0.59614207
1.06E-01,0.596282092
1.05E-01,0.596422113
1.05E-01,0.596562136
1.05E-01,0.596702155
1.05E-01,0.596842177
1.05E-01,0.596982203
1.05E-01,0.597122226
1.05E-01,0.597262249
1.05E-01,0.597402268
1.05E-01,0.597542289
1.05E-01,0.597682311
1.05E-01,0.597822332
1.05E-01,0.59796235
1.05E-01,0.598102369
1.05E-01,0.59824239
1.05E-01,0.598382409
1.05E-01,0.598522427
1.04E-01,0.598662445
1.04E-01,0.598802464
1.04E-01,0.59894248
1.04E-01,0.5990825
1.04E-01,0.599222517
1.04E-01,0.599362534
1.04E-01,0.599502546
1.04E-01,0.599642563
1.04E-01,0.59978258
1.04E-01,0.599922599
1.04E-01,0.600062622
1.04E-01,0.600202646
1.04E-01,0.600342675
1.04E-01,0.600482702
1.04E-01,0.600622727
1.03E-01,0.600762756
1.03E-01,0.600902785
1.03E-01,0.601042812
1.03E-01,0.601182839
