Ewe,capacity_norm
0.59492612,0.02040490677635567
0.59320676,0.02056308483515475
0.59137285,0.02072126281739808
0.58963442,0.020879440526125656
0.58789599,0.021037618112827807
0.58615756,0.021195795691086504
0.58445734,0.021353973519618256
0.5826807,0.021512150720239005
0.58105695,0.021670327986359237
0.57935673,0.02182850521082144
0.57769471,0.02198668294111
0.57595628,0.02214486058057449
0.5742752,0.022303038428004626
0.57276601,0.022461216389177786
0.57106578,0.022619394208366908
0.56948018,0.022777571944942406
0.56774175,0.02293575020146596
0.56617528,0.023093928304852324
0.56445593,0.023252106499238583
0.56292766,0.023410284482011143
0.56136119,0.02356846201999457
0.55971825,0.0237266395080738
0.5580945,0.023884816992350278
0.55652797,0.024042994221009955
0.55498058,0.024201171915102758
0.55345231,0.024359349236655406
0.55194312,0.02451752648829895
0.55033845,0.024675704348313555
0.54882926,0.024833881915878993
0.54722458,0.024992059779982135
0.54573447,0.0251502374883299
0.544168,0.025308415299794572
0.54267794,0.025466592935439198
0.54116875,0.025624770388332666
0.53969777,0.025782947756156794
0.53820771,0.025941125980278115
0.53687042,0.026099303915079333
0.53526574,0.026257481850579356
0.53383297,0.026415659499148886
0.53245753,0.026573837119647385
0.53089106,0.0267320150646539
0.52942008,0.026890192531892225
0.52808285,0.02704837019379151
0.52657366,0.027206547387317488
0.52517909,0.02736472468834217
0.52382272,0.027522901825375267
0.52238995,0.027681078742861666
0.5209381,0.027839255379443144
0.51954353,0.027997432185220866
0.51818717,0.028155609365139594
0.51683086,0.028313786608126026
0.51541716,0.028471963972171523
0.514099,0.02863014106018024
0.51272357,0.0287883185963445
0.511329,0.028946496092237515
0.50995356,0.02910467395628766
0.50882643,0.029262851776280182
0.50739372,0.029421029394637987
0.50603735,0.029579207247592932
0.50470006,0.02973738471790438
0.50328642,0.029895561941867186
0.5020256,0.030053739101995262
0.50078386,0.030211916591911317
0.4994275,0.030370094048049533
0.49816668,0.030528271142690792
0.49690583,0.03068644873674858
0.49566409,0.030844625876851453
0.49430776,0.031002803152513594
0.49302781,0.031160980107736245
0.49167147,0.03131915784101849
0.49046794,0.031477334790134245
0.48924533,0.03163551195181199
0.48798448,0.03179368952715125
0.48666635,0.03195186729070431
0.48546281,0.03211004511604123
0.48433572,0.03226822311345535
0.48301756,0.032426401260500906
0.48189044,0.032584579172843665
0.48059142,0.03274275702434325
0.47931147,0.03290093496736291
0.47822258,0.03305911278412231
0.47690442,0.03321729066412753
0.47577733,0.03337546896465043
0.47455469,0.033533646587868726
0.47338939,0.033691824283076995
0.47224316,0.03385000172923486
0.47102055,0.03400817935048571
0.46985522,0.03416635669383274
0.46865171,0.034324534046361974
0.46765831,0.03448271097795165
0.46637839,0.034640888183016666
0.46517485,0.034799065916654756
0.46408597,0.0349572433196165
0.46307346,0.03511542065369441
0.46185085,0.03527359813062579
0.46059,0.03543177574738015
0.45963484,0.035589953851089165
0.4583931,0.03574813143509848
0.45741883,0.035906308886902494
0.4562535,0.036064486189453286
0.45514551,0.03622266344903912
0.45407569,0.036380840519413205
0.45289129,0.03653901715632678
0.45199344,0.03669719369672634
0.450809,0.03685537024169528
0.44964367,0.037013547217959866
0.4486503,0.03717172421074001
0.44758052,0.037329901105903014
0.44643429,0.03748807765116235
0.44544092,0.03764625491475911
0.444352,0.03780443222431193
0.44343504,0.03796260997360772
0.4421933,0.038120787420445106
0.44118083,0.03827896528531163
0.44020653,0.03843714294399154
0.43919405,0.03859531996500298
0.43820068,0.038753497141715526
0.43714997,0.03891167465497375
0.43611839,0.039069852079704745
0.43512499,0.039228029609105174
0.43416983,0.03938620715191552
0.43319553,0.03954438449649405
0.43210664,0.03970256181234394
0.43107504,0.039860739265261576
0.43017718,0.040018916103923906
0.42916471,0.04017709352572242
0.42817131,0.04033527075045316
0.42719704,0.04049344835977039
0.42622274,0.04065162564662971
0.42524847,0.04080980324256746
0.42431238,0.040967981027433334
0.42328081,0.04112615894858899
0.42234474,0.04128433666349854
0.42146596,0.041442514175448336
0.42043439,0.041600691916508024
0.41963202,0.0417588697228587
0.41852403,0.04191704717544267
0.41762617,0.04207522421806948
0.41674739,0.04223340137620143
0.41569671,0.042391578599519884
0.41489434,0.04254975540798691
0.41388187,0.0427079325195669
0.41304132,0.042866109577067366
0.41218165,0.043024287171184124
0.41128379,0.043182464853088326
0.41029039,0.043340642808165436
0.40939254,0.04349882066430862
0.40857109,0.043656998549085696
0.40752038,0.043815176140247984
0.40673715,0.04397335362732695
0.40582016,0.04413153080518683
0.40499872,0.04428970806420169
0.40417728,0.044447885493393485
0.40322208,0.044606062884477445
0.40240064,0.044764241052748156
0.4015601,0.04492241890230802
0.40066221,0.045080596792370566
0.39982167,0.04523877437108558
0.39898109,0.045396951270685035
0.39814055,0.045555128208180994
0.3972427,0.0457133052885624
0.39638302,0.04587148215512375
0.39559978,0.04602965922127275
0.39474013,0.04618783611202863
0.39409059,0.046346013021370834
0.39323094,0.04650419022304123
0.39231399,0.04666236691826103
0.39151162,0.04682054451900172
0.39070928,0.0469787220557975
0.38996425,0.047136900169432554
0.38916188,0.04729507762515271
0.38834044,0.04745325466808416
0.38761452,0.04761143179161528
0.38685036,0.04776960832739235
0.38606712,0.04792778561475683
0.38530299,0.04808596276085325
0.38448152,0.048244140443248
0.38373649,0.048402317984006
0.38291502,0.04856049594128081
0.3822464,0.04871867363401312
