Ewe/V,Capacity/mA.h
2.33E-01,0.39136187
2.34E-01,0.391220126
2.34E-01,0.391078381
2.34E-01,0.390936637
2.34E-01,0.390794893
2.34E-01,0.390653134
2.34E-01,0.390511365
2.34E-01,0.390369592
2.35E-01,0.390227816
2.35E-01,0.390086033
2.35E-01,0.389944247
2.35E-01,0.389802456
2.35E-01,0.389660669
2.35E-01,0.389518883
2.35E-01,0.38937709
2.35E-01,0.389235299
2.36E-01,0.389093505
2.36E-01,0.38895171
2.36E-01,0.388809912
2.36E-01,0.388668113
2.36E-01,0.388526315
2.36E-01,0.388384512
2.37E-01,0.388242708
2.37E-01,0.388100901
2.37E-01,0.387959095
2.37E-01,0.387817291
2.37E-01,0.387675498
2.37E-01,0.3875337
2.37E-01,0.387391901
2.38E-01,0.387250099
2.38E-01,0.387108298
2.38E-01,0.386966498
2.38E-01,0.386824694
2.38E-01,0.38668289
2.38E-01,0.386541084
2.39E-01,0.386399287
2.39E-01,0.386257501
2.39E-01,0.386115722
2.39E-01,0.385973943
2.39E-01,0.385832169
2.39E-01,0.385690399
2.40E-01,0.385548631
2.40E-01,0.385406865
2.40E-01,0.385265098
2.40E-01,0.385123333
2.40E-01,0.384981571
2.41E-01,0.384839813
2.41E-01,0.384698055
2.41E-01,0.384556299
2.41E-01,0.384414547
2.41E-01,0.384272796
2.41E-01,0.384131043
2.42E-01,0.383989293
2.42E-01,0.383847541
2.42E-01,0.383705788
2.42E-01,0.383564037
2.42E-01,0.383422287
2.42E-01,0.383280536
2.43E-01,0.383138786
2.43E-01,0.382997037
2.43E-01,0.382855293
2.43E-01,0.382713553
2.43E-01,0.382571811
2.43E-01,0.382430069
2.44E-01,0.382288322
2.44E-01,0.382146579
2.44E-01,0.382004834
2.44E-01,0.381863084
2.44E-01,0.381721331
2.44E-01,0.381579583
2.45E-01,0.381437838
2.45E-01,0.381296094
2.45E-01,0.381154346
2.45E-01,0.3810126
2.45E-01,0.380870855
2.45E-01,0.380729114
2.45E-01,0.38058737
2.45E-01,0.380445625
2.46E-01,0.380303879
2.46E-01,0.380162134
2.46E-01,0.380020389
2.46E-01,0.379878644
2.46E-01,0.379736898
2.46E-01,0.379595154
2.46E-01,0.379453409
2.46E-01,0.379311662
2.47E-01,0.379169913
2.47E-01,0.379028164
2.47E-01,0.378886419
2.47E-01,0.378744675
2.47E-01,0.378602931
2.47E-01,0.37846119
2.47E-01,0.378319447
2.47E-01,0.378177706
2.47E-01,0.378035963
2.48E-01,0.377894216
2.48E-01,0.377752468
2.48E-01,0.377610722
2.48E-01,0.377468973
2.48E-01,0.377327225
2.48E-01,0.377185478
2.48E-01,0.377043734
2.48E-01,0.376901991
2.48E-01,0.376760244
2.49E-01,0.376618498
2.48E-01,0.376476756
2.49E-01,0.376335012
2.49E-01,0.376193269
2.49E-01,0.376051524
2.49E-01,0.37590978
2.49E-01,0.375768036
2.49E-01,0.375626294
2.49E-01,0.37548455
2.49E-01,0.375342804
2.49E-01,0.375201059
2.50E-01,0.37505932
2.50E-01,0.374917582
2.50E-01,0.374775842
2.50E-01,0.374634099
2.50E-01,0.374492354
2.50E-01,0.37435061
2.50E-01,0.374208865
2.50E-01,0.374067119
2.50E-01,0.373925372
2.50E-01,0.373783627
2.50E-01,0.373641881
2.51E-01,0.373500137
2.51E-01,0.373358395
2.51E-01,0.373216652
2.51E-01,0.373074912
2.51E-01,0.372933173
2.51E-01,0.372791433
2.51E-01,0.372649689
2.51E-01,0.372507947
2.51E-01,0.372366203
2.51E-01,0.372224456
2.52E-01,0.372082712
2.52E-01,0.371940969
2.52E-01,0.371799228
2.52E-01,0.371657485
2.52E-01,0.371515742
2.52E-01,0.371374
2.52E-01,0.37123226
2.52E-01,0.371090517
2.52E-01,0.370948772
2.52E-01,0.370807029
2.52E-01,0.370665286
2.53E-01,0.370523545
2.53E-01,0.370381806
2.53E-01,0.370240069
2.53E-01,0.37009833
2.53E-01,0.36995659
2.53E-01,0.36981485
2.53E-01,0.369673106
2.53E-01,0.369531364
2.53E-01,0.369389623
2.53E-01,0.369247883
2.54E-01,0.36910614
2.54E-01,0.368964395
2.54E-01,0.368822651
2.54E-01,0.368680905
2.54E-01,0.368539162
2.54E-01,0.36839742
2.54E-01,0.368255679
2.54E-01,0.368113946
2.54E-01,0.367972212
2.55E-01,0.367830476
2.55E-01,0.367688744
2.55E-01,0.367547006
2.55E-01,0.367405266
2.55E-01,0.367263526
2.55E-01,0.367121785
2.55E-01,0.366980044
2.55E-01,0.366838305
2.55E-01,0.36669657
2.56E-01,0.366554829
2.56E-01,0.366413087
2.56E-01,0.366271347
2.56E-01,0.366129605
2.56E-01,0.365987864
2.56E-01,0.365846126
2.56E-01,0.365704388
2.56E-01,0.365562651
2.56E-01,0.365420912
2.56E-01,0.365279175
2.57E-01,0.365137436
2.56E-01,0.364995699
2.57E-01,0.364853964
2.57E-01,0.364712227
2.57E-01,0.364570488
2.57E-01,0.364428753
2.57E-01,0.364287016
2.57E-01,0.364145281
2.57E-01,0.364003545
2.57E-01,0.363861815
2.58E-01,0.363720086
2.58E-01,0.363578355
2.58E-01,0.363436625
2.58E-01,0.363294898
2.58E-01,0.363153175
2.58E-01,0.363011451
2.58E-01,0.362869728
2.58E-01,0.362728002
2.58E-01,0.362586279
2.59E-01,0.362444556
2.59E-01,0.362302832
2.59E-01,0.362161109
2.59E-01,0.362019384
2.59E-01,0.361877658
2.59E-01,0.361735932
2.59E-01,0.361594204
2.59E-01,0.361452472
2.59E-01,0.361310738
2.60E-01,0.361169007
2.60E-01,0.361027277
2.60E-01,0.360885547
2.60E-01,0.360743816
2.60E-01,0.360602087
2.60E-01,0.360460362
2.60E-01,0.360318638
2.60E-01,0.360176911
2.60E-01,0.360035187
2.61E-01,0.359893463
2.61E-01,0.359751737
2.61E-01,0.35961001
2.61E-01,0.359468283
2.61E-01,0.359326556
2.61E-01,0.359184828
2.61E-01,0.359043097
2.61E-01,0.358901367
2.61E-01,0.358759636
2.62E-01,0.358617903
2.62E-01,0.358476173
2.62E-01,0.358334445
2.62E-01,0.358192716
2.62E-01,0.358050989
2.62E-01,0.357909263
2.62E-01,0.357767536
2.62E-01,0.357625807
2.62E-01,0.35748408
2.63E-01,0.357342355
2.63E-01,0.35720063
2.63E-01,0.357058904
2.63E-01,0.356917178
2.63E-01,0.356775453
2.63E-01,0.35663373
2.63E-01,0.356492005
2.64E-01,0.356350275
2.63E-01,0.356208546
2.64E-01,0.356066816
2.64E-01,0.355925088
2.64E-01,0.355783362
2.64E-01,0.355641636
2.64E-01,0.355499909
2.64E-01,0.355358182
2.64E-01,0.355216455
2.64E-01,0.355074727
2.64E-01,0.354932998
2.65E-01,0.354791268
2.65E-01,0.35464954
2.65E-01,0.354507813
2.65E-01,0.354366091
2.65E-01,0.354224369
2.65E-01,0.354082645
2.65E-01,0.353940923
2.65E-01,0.353799201
2.66E-01,0.353657478
2.66E-01,0.353515754
2.66E-01,0.353374029
2.66E-01,0.353232303
2.66E-01,0.353090578
2.66E-01,0.352948854
2.66E-01,0.352807129
2.66E-01,0.352665403
2.67E-01,0.352523678
2.67E-01,0.352381956
2.67E-01,0.352240234
2.67E-01,0.352098511
2.67E-01,0.35195679
2.67E-01,0.351815071
2.67E-01,0.351673352
2.67E-01,0.35153163
2.67E-01,0.351389905
2.67E-01,0.351248181
2.68E-01,0.351106455
2.68E-01,0.35096473
2.68E-01,0.350823007
2.68E-01,0.35068128
2.68E-01,0.350539557
2.68E-01,0.350397839
2.68E-01,0.350256123
2.69E-01,0.350114398
2.68E-01,0.349972677
2.69E-01,0.349830952
2.69E-01,0.349689229
2.69E-01,0.349547506
2.69E-01,0.349405782
2.69E-01,0.349264058
2.69E-01,0.349122334
2.69E-01,0.34898061
2.70E-01,0.348838883
2.70E-01,0.348697157
2.70E-01,0.348555435
2.70E-01,0.34841371
2.70E-01,0.34827199
2.70E-01,0.348130265
2.70E-01,0.347988548
2.70E-01,0.347846831
2.70E-01,0.347705115
2.70E-01,0.347563396
2.71E-01,0.347421679
2.71E-01,0.347279964
2.71E-01,0.347138249
2.71E-01,0.346996537
2.71E-01,0.346854822
2.71E-01,0.346713102
2.71E-01,0.346571384
2.72E-01,0.346429667
2.72E-01,0.346287949
2.72E-01,0.346146227
2.72E-01,0.346004511
2.72E-01,0.345862786
2.72E-01,0.345721058
2.72E-01,0.345579328
2.72E-01,0.345437603
2.72E-01,0.345295882
2.73E-01,0.345154162
2.73E-01,0.345012436
2.73E-01,0.344870709
2.73E-01,0.344728984
2.73E-01,0.344587257
2.73E-01,0.344445529
2.73E-01,0.344303803
2.73E-01,0.344162077
2.73E-01,0.344020348
2.74E-01,0.34387862
2.74E-01,0.34373689
2.74E-01,0.343595162
2.74E-01,0.343453435
2.74E-01,0.343311712
2.74E-01,0.343169991
2.74E-01,0.343028272
2.74E-01,0.342886551
2.74E-01,0.342744836
2.75E-01,0.342603126
2.75E-01,0.34246141
2.75E-01,0.342319687
2.75E-01,0.342177961
2.75E-01,0.34203624
2.75E-01,0.341894519
2.75E-01,0.341752803
2.76E-01,0.341611087
2.76E-01,0.34146937
2.76E-01,0.341327655
2.76E-01,0.341185934
2.76E-01,0.341044215
2.76E-01,0.340902495
2.76E-01,0.340760775
2.76E-01,0.340619058
2.76E-01,0.34047734
2.76E-01,0.340335625
2.77E-01,0.340193906
2.77E-01,0.340052185
2.77E-01,0.339910462
2.77E-01,0.339768737
2.77E-01,0.339627012
2.77E-01,0.339485293
2.77E-01,0.339343574
2.77E-01,0.339201856
2.78E-01,0.339060161
2.78E-01,0.338918468
2.78E-01,0.338776773
2.78E-01,0.338635077
2.78E-01,0.33849338
2.78E-01,0.338351688
2.78E-01,0.338209996
2.78E-01,0.338068302
2.79E-01,0.337926612
2.79E-01,0.33778492
2.79E-01,0.337643218
2.79E-01,0.337501513
2.79E-01,0.337359803
2.79E-01,0.337218095
2.79E-01,0.337076387
2.79E-01,0.336934682
2.80E-01,0.336792976
2.80E-01,0.336651267
2.80E-01,0.336509559
2.80E-01,0.336367852
2.80E-01,0.336226149
2.80E-01,0.336084445
2.80E-01,0.335942738
2.80E-01,0.33580103
2.80E-01,0.335659329
2.80E-01,0.335517623
2.81E-01,0.335375914
2.81E-01,0.33523421
2.81E-01,0.335092506
2.81E-01,0.334950801
2.81E-01,0.334809095
2.81E-01,0.334667391
2.81E-01,0.334525684
2.82E-01,0.334383978
2.82E-01,0.334242271
2.82E-01,0.334100566
2.82E-01,0.333958862
2.82E-01,0.333817158
2.82E-01,0.333675449
2.82E-01,0.333533742
2.82E-01,0.333392034
2.83E-01,0.333250326
2.83E-01,0.333108617
2.83E-01,0.332966908
2.83E-01,0.332825205
2.83E-01,0.332683506
2.83E-01,0.332541803
2.83E-01,0.3324001
2.83E-01,0.332258398
2.83E-01,0.332116699
2.84E-01,0.331974995
2.84E-01,0.331833288
2.84E-01,0.331691579
2.84E-01,0.331549874
2.84E-01,0.331408166
2.84E-01,0.331266461
2.84E-01,0.331124753
2.84E-01,0.330983043
2.84E-01,0.330841332
2.85E-01,0.330699622
2.85E-01,0.330557915
2.85E-01,0.330416204
2.85E-01,0.330274494
2.85E-01,0.330132785
2.85E-01,0.329991078
2.85E-01,0.329849372
2.86E-01,0.329707666
2.86E-01,0.329565964
2.86E-01,0.32942426
2.86E-01,0.32928255
2.86E-01,0.329140845
2.86E-01,0.328999146
2.86E-01,0.328857443
2.86E-01,0.328715739
2.86E-01,0.328574033
2.86E-01,0.328432325
2.86E-01,0.328290621
2.87E-01,0.32814892
2.87E-01,0.328007219
2.87E-01,0.327865518
2.87E-01,0.327723823
2.87E-01,0.327582128
2.87E-01,0.327440433
2.87E-01,0.327298738
2.87E-01,0.327157044
2.87E-01,0.32701535
2.87E-01,0.32687366
2.87E-01,0.326731965
2.87E-01,0.326590269
2.88E-01,0.326448578
2.88E-01,0.326306886
2.88E-01,0.326165194
2.88E-01,0.3260235
2.88E-01,0.325881807
2.88E-01,0.325740112
2.88E-01,0.325598415
2.88E-01,0.325456719
2.88E-01,0.325315025
2.88E-01,0.325173331
2.88E-01,0.325031641
2.88E-01,0.324889949
2.88E-01,0.324748255
2.89E-01,0.324606562
2.89E-01,0.324464868
2.89E-01,0.324323179
2.89E-01,0.324181488
2.89E-01,0.324039795
2.89E-01,0.323898099
2.89E-01,0.323756403
2.89E-01,0.323614705
2.89E-01,0.323473008
2.89E-01,0.323331312
2.90E-01,0.323189617
2.90E-01,0.323047921
2.90E-01,0.322906228
2.90E-01,0.322764532
2.90E-01,0.322622834
2.90E-01,0.322481136
2.90E-01,0.322339443
2.90E-01,0.322197751
2.90E-01,0.322056062
2.91E-01,0.321914374
2.91E-01,0.321772687
2.91E-01,0.321630998
2.91E-01,0.321489307
2.91E-01,0.321347613
2.91E-01,0.321205919
2.92E-01,0.321064226
2.92E-01,0.320922531
2.92E-01,0.32078084
2.92E-01,0.320639146
2.92E-01,0.320497449
2.92E-01,0.320355753
2.92E-01,0.320214053
2.92E-01,0.320072352
2.93E-01,0.319930656
2.93E-01,0.319788963
2.93E-01,0.319647266
2.93E-01,0.319505569
2.93E-01,0.319363872
2.93E-01,0.319222175
2.93E-01,0.319080477
2.94E-01,0.31893878
2.94E-01,0.318797085
2.94E-01,0.318655388
2.94E-01,0.318513691
2.94E-01,0.318371993
2.94E-01,0.318230295
2.94E-01,0.3180886
2.94E-01,0.317946908
2.94E-01,0.317805214
2.95E-01,0.317663525
2.95E-01,0.317521833
2.95E-01,0.317380141
2.95E-01,0.317238448
2.95E-01,0.317096754
2.95E-01,0.316955061
2.96E-01,0.316813368
2.96E-01,0.316671671
2.96E-01,0.316529974
2.96E-01,0.316388276
2.96E-01,0.316246577
2.96E-01,0.316104875
2.96E-01,0.315963174
2.96E-01,0.31582147
2.97E-01,0.31567977
2.97E-01,0.315538068
2.97E-01,0.315396368
2.97E-01,0.315254671
2.97E-01,0.315112973
2.97E-01,0.314971276
2.97E-01,0.31482958
2.98E-01,0.314687882
2.98E-01,0.314546184
2.98E-01,0.314404484
2.98E-01,0.314262788
2.98E-01,0.31412109
2.98E-01,0.313979392
2.98E-01,0.313837696
2.98E-01,0.313696001
2.99E-01,0.313554307
2.99E-01,0.313412614
2.99E-01,0.313270913
2.99E-01,0.313129213
2.99E-01,0.312987515
2.99E-01,0.312845816
2.99E-01,0.312704121
3.00E-01,0.312562425
3.00E-01,0.312420729
3.00E-01,0.312279034
3.00E-01,0.31213734
3.00E-01,0.311995644
3.00E-01,0.31185395
3.00E-01,0.311712255
3.00E-01,0.311570561
3.01E-01,0.311428872
3.01E-01,0.311287179
3.01E-01,0.311145485
3.01E-01,0.311003792
3.01E-01,0.310862098
3.01E-01,0.310720401
3.01E-01,0.310578703
3.01E-01,0.310437008
3.02E-01,0.310295312
3.02E-01,0.31015361
3.02E-01,0.310011907
3.02E-01,0.309870204
3.02E-01,0.3097285
3.02E-01,0.309586799
3.02E-01,0.309445102
3.03E-01,0.309303403
3.03E-01,0.309161704
3.03E-01,0.309020011
3.03E-01,0.308878314
3.03E-01,0.308736616
3.03E-01,0.308594916
3.03E-01,0.308453217
3.04E-01,0.308311521
3.04E-01,0.308169823
3.04E-01,0.308028125
3.04E-01,0.307886429
3.04E-01,0.307744731
3.04E-01,0.307603039
3.04E-01,0.307461348
3.04E-01,0.307319659
3.04E-01,0.307177971
3.05E-01,0.307036283
3.05E-01,0.306894591
3.05E-01,0.306752899
3.05E-01,0.306611208
3.05E-01,0.30646952
3.05E-01,0.306327828
3.05E-01,0.306186133
3.06E-01,0.306044434
3.06E-01,0.305902736
3.06E-01,0.305761037
3.06E-01,0.30561934
3.06E-01,0.305477642
3.06E-01,0.305335942
3.06E-01,0.305194245
3.06E-01,0.305052551
3.07E-01,0.304910858
3.06E-01,0.304769166
3.07E-01,0.304627477
3.07E-01,0.304485787
3.07E-01,0.304344097
3.07E-01,0.304202404
3.07E-01,0.304060708
3.07E-01,0.303919012
3.08E-01,0.303777316
3.08E-01,0.303635621
3.08E-01,0.303493926
3.08E-01,0.303352232
3.08E-01,0.303210534
3.08E-01,0.303068837
3.08E-01,0.302927142
3.08E-01,0.30278545
3.08E-01,0.302643761
3.09E-01,0.302502072
3.09E-01,0.302360383
3.09E-01,0.302218691
3.09E-01,0.302077003
3.09E-01,0.301935312
3.09E-01,0.301793622
3.09E-01,0.301651933
3.10E-01,0.301510244
3.10E-01,0.301368558
3.10E-01,0.301226871
3.10E-01,0.301085185
3.10E-01,0.300943496
3.10E-01,0.300801806
3.10E-01,0.300660112
3.10E-01,0.300518417
3.11E-01,0.300376721
3.11E-01,0.300235028
3.11E-01,0.300093337
3.11E-01,0.299951646
3.11E-01,0.299809958
3.11E-01,0.299668267
3.11E-01,0.299526579
3.12E-01,0.299384892
3.12E-01,0.299243202
3.12E-01,0.299101513
3.12E-01,0.298959822
3.12E-01,0.298818132
3.12E-01,0.298676441
3.12E-01,0.298534748
3.12E-01,0.298393054
3.12E-01,0.29825136
3.13E-01,0.298109665
3.13E-01,0.297967968
3.13E-01,0.297826268
3.13E-01,0.297684572
3.13E-01,0.297542877
3.13E-01,0.297401181
3.13E-01,0.297259486
3.14E-01,0.29711779
3.14E-01,0.296976094
3.14E-01,0.296834396
3.14E-01,0.296692698
3.14E-01,0.296551005
3.14E-01,0.296409309
3.14E-01,0.296267615
3.15E-01,0.296125918
3.15E-01,0.295984227
3.15E-01,0.295842534
3.15E-01,0.295700843
3.15E-01,0.295559146
3.15E-01,0.295417453
3.15E-01,0.295275762
3.15E-01,0.295134071
3.15E-01,0.294992381
3.16E-01,0.294850691
3.16E-01,0.294709001
3.16E-01,0.294567307
3.16E-01,0.294425617
3.16E-01,0.294283924
3.16E-01,0.294142235
3.16E-01,0.294000542
3.17E-01,0.293858848
3.17E-01,0.293717156
3.17E-01,0.293575467
3.17E-01,0.293433778
3.17E-01,0.293292087
3.17E-01,0.293150396
3.17E-01,0.293008702
3.17E-01,0.292867009
3.18E-01,0.292725316
3.18E-01,0.292583622
3.18E-01,0.292441931
3.18E-01,0.292300238
3.18E-01,0.292158544
3.18E-01,0.292016854
3.18E-01,0.291875167
3.18E-01,0.291733475
3.19E-01,0.291591783
3.19E-01,0.291450088
3.19E-01,0.291308394
3.19E-01,0.291166699
3.19E-01,0.291025002
3.19E-01,0.290883307
3.19E-01,0.290741613
3.19E-01,0.29059992
3.20E-01,0.290458224
3.20E-01,0.290316526
3.20E-01,0.290174827
3.20E-01,0.290033129
3.20E-01,0.289891435
3.20E-01,0.289749738
3.20E-01,0.289608042
3.21E-01,0.289466342
3.21E-01,0.289324642
3.21E-01,0.289182944
3.21E-01,0.28904125
3.21E-01,0.288899554
3.21E-01,0.288757856
3.21E-01,0.288616155
3.22E-01,0.288474458
3.22E-01,0.288332766
3.22E-01,0.288191073
3.22E-01,0.28804938
3.22E-01,0.287907684
3.22E-01,0.287765989
3.22E-01,0.287624291
3.22E-01,0.287482596
3.23E-01,0.287340902
3.23E-01,0.28719921
3.23E-01,0.287057516
3.23E-01,0.286915822
3.23E-01,0.286774128
3.23E-01,0.286632428
3.23E-01,0.286490731
3.23E-01,0.286349035
3.24E-01,0.286207337
3.24E-01,0.286065634
3.24E-01,0.285923932
3.24E-01,0.285782233
3.24E-01,0.285640533
3.24E-01,0.285498834
3.24E-01,0.285357135
3.25E-01,0.285215439
3.25E-01,0.28507374
3.25E-01,0.284932042
3.25E-01,0.284790344
3.25E-01,0.284648647
3.25E-01,0.284506949
3.25E-01,0.284365248
3.26E-01,0.284223549
3.26E-01,0.284081849
3.26E-01,0.283940152
3.26E-01,0.283798455
3.26E-01,0.283656758
3.26E-01,0.283515057
3.26E-01,0.283373359
3.26E-01,0.283231659
3.27E-01,0.28308996
3.27E-01,0.282948262
3.27E-01,0.282806561
3.27E-01,0.28266486
3.27E-01,0.282523155
3.27E-01,0.282381453
3.27E-01,0.28223975
3.27E-01,0.282098051
3.28E-01,0.281956351
3.28E-01,0.281814652
3.28E-01,0.281672953
3.28E-01,0.281531255
3.28E-01,0.281389556
3.28E-01,0.281247858
3.28E-01,0.281106165
3.29E-01,0.280964472
3.29E-01,0.280822779
3.29E-01,0.280681082
3.29E-01,0.280539389
3.29E-01,0.280397694
3.29E-01,0.280255995
3.29E-01,0.280114293
3.30E-01,0.279972597
3.30E-01,0.279830902
3.30E-01,0.279689206
3.30E-01,0.279547508
3.30E-01,0.279405812
3.30E-01,0.279264114
3.30E-01,0.279122415
3.31E-01,0.278980713
3.31E-01,0.278839013
3.31E-01,0.278697316
3.31E-01,0.278555619
3.31E-01,0.27841392
3.31E-01,0.278272219
3.31E-01,0.278130518
3.31E-01,0.277988818
3.32E-01,0.277847117
3.32E-01,0.27770542
3.32E-01,0.277563719
3.32E-01,0.277422019
3.32E-01,0.277280319
3.32E-01,0.277138619
3.32E-01,0.276996922
3.32E-01,0.276855227
3.33E-01,0.276713531
3.33E-01,0.276571837
3.33E-01,0.276430142
3.33E-01,0.276288446
3.33E-01,0.276146753
3.33E-01,0.276005056
3.33E-01,0.275863358
3.34E-01,0.275721659
3.34E-01,0.275579961
3.34E-01,0.275438264
3.34E-01,0.275296563
3.34E-01,0.27515486
3.34E-01,0.275013159
3.35E-01,0.274871461
3.35E-01,0.274729762
3.35E-01,0.274588064
3.35E-01,0.274446363
3.35E-01,0.27430466
3.35E-01,0.274162962
3.35E-01,0.27402126
3.35E-01,0.273879559
3.36E-01,0.273737864
3.36E-01,0.273596166
3.36E-01,0.273454469
3.36E-01,0.273312769
3.36E-01,0.27317107
3.36E-01,0.273029369
3.37E-01,0.272887666
3.37E-01,0.272745965
3.37E-01,0.272604263
3.37E-01,0.272462564
3.37E-01,0.272320865
3.37E-01,0.272179165
3.37E-01,0.272037466
3.37E-01,0.271895768
3.38E-01,0.271754074
3.38E-01,0.27161238
3.38E-01,0.271470678
3.38E-01,0.271328979
3.38E-01,0.271187283
3.38E-01,0.271045586
3.38E-01,0.270903889
3.39E-01,0.270762192
3.39E-01,0.270620492
3.39E-01,0.270478793
3.39E-01,0.270337095
3.39E-01,0.270195396
3.39E-01,0.2700537
3.39E-01,0.269912003
3.40E-01,0.269770311
3.40E-01,0.269628617
3.40E-01,0.269486919
3.40E-01,0.269345223
3.40E-01,0.269203527
3.40E-01,0.26906183
3.40E-01,0.268920129
3.41E-01,0.26877843
3.41E-01,0.268636734
3.41E-01,0.268495036
3.41E-01,0.268353339
3.41E-01,0.268211643
3.41E-01,0.268069947
3.42E-01,0.267928255
3.42E-01,0.267786563
3.42E-01,0.267644865
3.42E-01,0.267503167
3.42E-01,0.267361468
3.42E-01,0.26721977
3.42E-01,0.267078073
3.42E-01,0.266936375
3.42E-01,0.266794677
3.43E-01,0.266652977
3.43E-01,0.266511276
3.43E-01,0.266369576
3.43E-01,0.266227879
3.43E-01,0.26608618
3.43E-01,0.26594448
3.44E-01,0.265802781
3.44E-01,0.265661083
3.44E-01,0.265519386
3.44E-01,0.265377687
3.44E-01,0.265235991
3.44E-01,0.26509429
3.45E-01,0.264952592
3.45E-01,0.264810893
3.45E-01,0.264669193
3.45E-01,0.264527495
3.45E-01,0.264385795
3.45E-01,0.264244098
3.46E-01,0.264102403
3.46E-01,0.263960708
3.46E-01,0.263819011
3.46E-01,0.263677314
3.46E-01,0.263535616
3.46E-01,0.263393917
3.46E-01,0.26325222
3.47E-01,0.263110521
3.47E-01,0.262968822
3.47E-01,0.262827124
3.47E-01,0.262685425
3.47E-01,0.262543726
3.47E-01,0.262402023
3.47E-01,0.262260321
3.47E-01,0.26211862
3.48E-01,0.261976918
3.48E-01,0.261835219
3.48E-01,0.261693515
3.48E-01,0.261551815
3.48E-01,0.261410114
3.48E-01,0.261268411
3.49E-01,0.26112671
3.49E-01,0.260985011
3.49E-01,0.260843315
3.49E-01,0.260701619
3.49E-01,0.260559921
3.49E-01,0.260418225
3.49E-01,0.260276528
3.49E-01,0.260134829
3.50E-01,0.25999313
3.50E-01,0.259851428
3.50E-01,0.259709728
3.50E-01,0.259568033
3.50E-01,0.259426341
3.50E-01,0.25928465
3.51E-01,0.259142957
3.51E-01,0.259001259
3.51E-01,0.258859558
3.51E-01,0.258717857
3.51E-01,0.258576157
3.52E-01,0.258434456
3.52E-01,0.258292759
3.52E-01,0.258151063
3.52E-01,0.258009369
3.52E-01,0.257867679
3.52E-01,0.257725987
3.52E-01,0.25758429
3.52E-01,0.257442593
3.53E-01,0.257300896
3.53E-01,0.257159199
3.53E-01,0.257017502
3.53E-01,0.256875804
3.53E-01,0.256734105
3.53E-01,0.256592408
3.54E-01,0.256450712
3.54E-01,0.256309011
3.54E-01,0.256167308
3.54E-01,0.256025609
3.54E-01,0.255883912
3.54E-01,0.255742212
3.55E-01,0.255600512
3.55E-01,0.255458812
3.55E-01,0.255317117
3.55E-01,0.255175423
3.55E-01,0.255033727
3.55E-01,0.254892032
3.55E-01,0.254750337
3.56E-01,0.254608639
3.56E-01,0.254466942
3.56E-01,0.254325245
3.56E-01,0.254183547
3.56E-01,0.254041849
3.56E-01,0.253900149
3.57E-01,0.253758449
3.57E-01,0.253616749
3.57E-01,0.253475051
3.57E-01,0.253333351
3.57E-01,0.253191653
3.57E-01,0.253049957
3.57E-01,0.252908257
3.58E-01,0.252766557
3.58E-01,0.252624858
3.58E-01,0.252483156
3.58E-01,0.252341458
3.58E-01,0.252199765
3.58E-01,0.25205807
3.59E-01,0.251916376
3.59E-01,0.251774678
3.59E-01,0.251632979
3.59E-01,0.25149128
3.59E-01,0.251349582
3.59E-01,0.251207881
3.59E-01,0.251066179
3.60E-01,0.250924473
3.60E-01,0.250782772
3.60E-01,0.250641075
3.60E-01,0.250499373
3.60E-01,0.250357672
3.60E-01,0.250215974
3.61E-01,0.250074279
3.61E-01,0.249932582
3.61E-01,0.249790887
3.61E-01,0.249649193
3.61E-01,0.249507502
3.61E-01,0.249365808
3.62E-01,0.249224114
3.62E-01,0.249082421
3.62E-01,0.248940729
3.62E-01,0.248799038
3.62E-01,0.248657346
3.62E-01,0.248515653
3.63E-01,0.248373957
3.63E-01,0.248232263
3.63E-01,0.248090566
3.63E-01,0.247948868
3.63E-01,0.247807171
3.63E-01,0.247665473
3.63E-01,0.247523774
3.64E-01,0.247382078
3.64E-01,0.247240382
3.64E-01,0.247098685
3.64E-01,0.246956989
3.64E-01,0.246815295
3.64E-01,0.246673601
3.65E-01,0.246531909
3.65E-01,0.246390219
3.65E-01,0.246248524
3.65E-01,0.246106828
3.65E-01,0.245965132
3.65E-01,0.245823437
3.66E-01,0.245681741
3.66E-01,0.245540045
3.66E-01,0.245398345
3.66E-01,0.245256648
3.66E-01,0.245114953
3.66E-01,0.244973261
3.67E-01,0.244831565
3.67E-01,0.244689868
3.67E-01,0.244548171
3.67E-01,0.244406477
3.67E-01,0.24426478
3.67E-01,0.244123083
3.68E-01,0.243981384
3.68E-01,0.243839685
3.68E-01,0.243697991
3.68E-01,0.243556298
3.68E-01,0.243414609
3.68E-01,0.243272919
3.68E-01,0.24313123
3.69E-01,0.242989538
3.69E-01,0.242847847
3.69E-01,0.242706155
3.69E-01,0.242564463
3.69E-01,0.242422768
3.70E-01,0.24228107
3.70E-01,0.242139375
3.70E-01,0.241997675
3.70E-01,0.241855975
3.70E-01,0.241714276
3.70E-01,0.241572578
3.71E-01,0.24143088
3.71E-01,0.241289185
3.71E-01,0.241147491
3.71E-01,0.241005794
3.71E-01,0.240864096
3.71E-01,0.240722398
3.72E-01,0.2405807
3.72E-01,0.240439001
3.72E-01,0.240297299
3.72E-01,0.2401556
3.72E-01,0.240013905
3.72E-01,0.23987221
3.73E-01,0.239730509
3.73E-01,0.239588811
3.73E-01,0.239447114
3.73E-01,0.239305416
3.73E-01,0.239163716
